,prices,address,links,bed,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
37,"$715,000","5105 S Bermuda Rd, Kennewick, WA 99338",https://www.zillow.com/homedetails/5105-S-Bermuda-Rd-Kennewick-WA-99338/204984777_zpid/,4, House,3,"4,202",Samantha Godfrey,509-378-4761,Community Real Estate Group / Keller Williams Tri-Cities,"MLS# 257595 Rare opportunity to purchase this beautiful 4200 square home, situated on a large, fully irrigated, 2.87 acre lot. Here you can spend your time enjoying one of the several outdoor entertainment areas, or exploring one of the nearby bridle/hiking paths. When you enter the home you will be met by natural light pouring in from several large windows in the main living area.  The great room is equipped with an electric fireplace, access to the wraparound deck, and opens to the formal dining room. The kitchen boasts custom cabinetry, black stainless appliances, double ovens, induction cooktop, a breakfast bar and pantry. Heading upstairs you will find the master suite, soaking in natural light from the numerous large windows, a large master bath with a jacuzzi tub and full tile shower. Downstairs is where you will find a full apartment/guest suite with a full kitchen, bath, laundry, dining and living room. Outdoors you will find a beautifully landscaped lot, with large mature trees, a firepit, and 5 bay shop. *More pictures coming soon*",stainless
38,"$665,000","23166 Sunserra Loop NW #B13, Quincy, WA 98848",https://www.zillow.com/homedetails/23166-Sunserra-Loop-NW-B13-Quincy-WA-98848/2089351019_zpid/,2,"<abbr class=""list",2,"1,920",Carl Nicholson,206-367-4720,Windermere Real Estate/FN,"STUNNING VIEWS!! 2 Bedroom, 2 Bath + Bonus/3rd Bedroom home on the golf course. Outstanding unobstructed views of the golf course and Columbia river. Inviting Kitchen features stainless appliances and a great island to gather around. Spacious Owner's Retreat downstairs with double sinks, shower and large soaking tub, great walk-in closet and double sliding glass doors that walk out to large patio with fantastic views. 2nd Bedroom, Great Room and view deck on main floor. This home includes a detached garage G-120 and is offered furnished. Come enjoy all that Sunserra Resort at Crescent Bar has to offer: Golf, Boating, Tennis, 5 Pools, Walking Trails, 3 Restaurants, 4 Boat Launches and much more. Only 40 min. to Mission Ridge!",stainless
39,"$899,000","32512 10th Ave S, Roy, WA 98580",https://www.zillow.com/homedetails/32512-10th-Ave-S-Roy-WA-98580/49166052_zpid/,5,"<abbr class=""list",4,"3,350",Kaylan Forbis,360-519-6886,Spivey Realty Group,"Check out this breath-taking 5+ bedroom, 3.5 bath Roy home sitting on a comfortable 5 whole acres. This home has too many features to list! Main floor includes spacious entryway, vaulted ceilings w/ staircase, a full bedroom and 3/4 bath, an additional room w/ 3/4 bath which is handicap accessible, oversized living room, Kitchen w/ full eating space and propane fireplace. Kitchen includes French doors, tons of cabinet space, granite countertops, and stainless steel appliances. Upstairs includes 4 bed, 2 full bath w/ off master bathroom, jacuzzi tub, full walk-in shower and propane fireplace. In addition to attached 3 bay garage, exterior features include multiple outbuildings, full shop w/ additional 3 bays, covered carport, and rv-parking.",stainless
40,"$499,950","24 Beaver Pond Ln, Oakville, WA 98568",https://www.zillow.com/homedetails/24-Beaver-Pond-Ln-Oakville-WA-98568/123916476_zpid/,2,"<abbr class=""list",3,"2,049",Paul Lau,206-870-8800,John L. Scott Des Moines,"Spacious 2-story with detached 44’ by 30’ workshop/3-bay garage in Capitol Ridge community awaits. Sited on a private 5 acres adjoining state forest land, this 2,049 sqft home features a classic layout - living room, formal dining, kitchen with breakfast counter, informal dining, large family room, laundry room, half bath and 2-car attached garage, all on the main floor. Upstairs offers enormous owner suite with 5-piece bath and walk-in closet, second bedroom, hall bath, and a bonus 3rd bedroom large enough to be divided into two. Notable highlights include bay window, stainless steel appliances, recess lights and French doors leading to the seclude backyard.",stainless
41,"$499,999","103 Bellevue Ave E APT 301, Seattle, WA 98102",https://www.zillow.com/homedetails/103-Bellevue-Ave-E-APT-301-Seattle-WA-98102/63194252_zpid/,1,"<abbr class=""list",1,708,Beata H. Miklos,800-915-9174,Savvy Lane Inc,"Amazing location! NO RENTAL CAP. Just a quick walk to light rail, Amazon, Downtown shops & restaurants. 98 Walk Score! Corner unit with large SW facing floor to ceiling windows to take in city VIEWS and allow tons of natural light. Spacious closets, hardwood floor, granite countertop, updated bathroom, full size washer and dryer, new stainless steel appliances. Quick access to I-5 +1 parking and storage. Well managed building with excellent HOA reserve. Marq 301 is awaiting your visit!",stainless
42,"$799,000","24423 E Gage St, Liberty Lake, WA 99019",https://www.zillow.com/homedetails/24423-E-Gage-St-Liberty-Lake-WA-99019/63333898_zpid/,3, House,3,"2,480",Melissa Murphy,509-220-0128,"Prime Real Estate Group, LLC","Desirable Liberty Lake beach house awaits. Top to bottom remodel with extensive landscaping only a half a block to two private beach areas. Double lot allows for ample entertaining space with a deluxe water feature, fire pit, paver patio bbq area, and professionally terraced landscaping and a full garden area. Open concept living with a remodeled kitchen with solid black granite countertops, new cabinetry, stainless steel appliances, wine fridge/coffee bar area, wood floors and light and bright windows to the covered deck. Floor to ceiling gas fireplace with new rock work. Spacious master bedroom with double closets and telework. Spacious second bedroom on the main floor. Basement features well appointed bonus room with a hidden storage area, and additional bedroom. Potential for 4th bedroom if desired. Laundry and bath area plus a full wine room. Oversized two car garage allows for boat parking and more. Minutes to downtown LL, parks and 3 golf courses.",stainless
43,"$936,600","436 NE Maple Leaf Pl UNIT A, Seattle, WA 98115",https://www.zillow.com/homedetails/436-NE-Maple-Leaf-Pl-UNIT-A-Seattle-WA-98115/84757480_zpid/,3,"<abbr class=""list",3,"1,755",Ying Liang,425-246-1453,WeLakeside,"Rare find Green Lake location, amazing home located on a quaint tree-lined street, better than new, good quality and tasty design in every details of the home. 92 Walk Score, 5mins walk to Green Lake, Starbucks, PCC, restaurants,hot yoga and nightlife. Bright & open main living area boasts newer bamboo floors, granite counters, stainless appliances, & a gas fireplace, new oven and dryer. End unit with 3 Bedrooms, incl. a full floor Master & 5 pc bath and balcony. Custom silhouette blinds and energy efficient radiant heating which can warm you up from the toes to the heart in the cold weather, automatic sprinkler enhance the spaces. Enjoy the private landscaped courtyard patio. Welcome Home!Pre-Inspected.NO HOA.",stainless
44,"$350,000","1360 Mountain View Dr #1360, Enumclaw, WA 98022",https://www.zillow.com/homedetails/1360-Mountain-View-Dr-1360-Enumclaw-WA-98022/48811563_zpid/,2,"<abbr class=""list",1,"1,008",Sara Hardersen,360-825-2806,John L. Scott Enumclaw,"This is the Enumclaw retreat you've been waiting for! 2Bed/1Bath RAMBLER on south endcap of building offering smooth access, yard space & great privacy. Remodeled home features a show-stopping kitchen w/ stainless appliances, a farmhouse sink & gorgeous cabinetry. Updated bath w/ walk-in shower. Durable laminate floors, high-end white millwork & a free-standing fireplace make for comfortable living. Private back patio is perfect for enjoying the peaceful territorial views. Tankless hot water heater, dedicated carport parking & storage unit round out the amenities. Well cared for, low-maintenance Foothills Ridge complex situated close to local restaurants, shopping, golf course & mountain activities. No rental cap & healthy reserves.",stainless
45,"$267,500","705 E Republican St APT 207, Seattle, WA 98102",https://www.zillow.com/homedetails/705-E-Republican-St-APT-207-Seattle-WA-98102/72498015_zpid/,Studio</li><li,"<abbr class=""list","class="""">1",377,Terri A. Smith,206-448-6000,Windermere Real Estate Co.,"Amazing location on Capitol Hill blocks away from the light rail ,QFC, library next door, walk score of 98! Modern studio at the Vertigo featuring a rooftop garden/BBQ deck with sweeping sound, city, space needle & Mt. Rainier views, fitness room, lobby entrance, bike storage & secure storage. In-unit Washer/Dryer, plus fabulous finishes with granite counters, stainless appliances, bamboo floors. New Hot Water Tank installed Seller Procured Inspection Report Available  NO rental cap  Pet Friendly",stainless
46,"$629,950","145 Cougar Ridge Road Nw #1204, Issaquah, WA 98027",https://www.zillow.com/homedetails/145-Cougar-Ridge-Road-Nw-1204-Issaquah-WA-98027/2093011945_zpid/,2,"<abbr class=""list",2,"1,243",Milan Vincic,206-367-0200,Wilson Realty Exchange,"Welcome to Copperridge at Talus! Townhouse style Condo with open concept high-ceiling floor plan. Ample kitchen featuring tile granite countertops, kitchen island, breakfast bar & stainless steel appliances. Gas fireplace on the main floor plus Dining room & slider that opens to your back patio... Or, turn the dining area into a great home office space! Brand new carpet throughout. Upper floor features vaulted ceiling primary bedroom w/ full bath, walk-in closet & mountain views.  Additional bedroom, 2nd full bath, office nook & laundry all conveniently located on the upper floor too! Two car tandem garage w/ additional storage space. Trails, community playground, coffee shop close by.  Convenient to DT Issaquah, I-90, shopping & retail.",stainless
47,"$450,000","1919 N Madison St, Tacoma, WA 98406",https://www.zillow.com/homedetails/1919-N-Madison-St-Tacoma-WA-98406/49319234_zpid/,2,"<abbr class=""list",1,971,Heather Imig,253-851-9134,Windermere Gig Harbor Rlty -DT,"Location location, location! Come check out this beautifully remodeled historical 2 bed 1 bath home! 2 blocks from the Metropolitan Market, coffee shops, restaurants, tasting rooms, taprooms, boutiques, salons and the bustling weekly farmers market! A truly walkable location! Great spacious yard with grass and fully fenced. Enjoy front and back porches for your morning coffee or evening cocktail hour! Open concept floor plan, and lives larger than its size. Updated kitchen with granite and stainless steel appliances. This one wont last long! Call for a showing today!",stainless
48,"$385,000","1509 W Virginia St, Moses Lake, WA 98837",https://www.zillow.com/homedetails/1509-W-Virginia-St-Moses-Lake-WA-98837/68481638_zpid/,3,"<abbr class=""list",3,"2,052",Alba Navarro,509-764-0222,Moses Lake Realty Group,"Come take a look at this well-kept 3 bed 3 bath home centrally located near Park Orchard Elementary. Interior features include a bright & open layout, spacious living room, formal dining room, & a newly renovated kitchen with granite countertops + 8ft center island. All stainless steel appliances stay including new wine cooler. Half bath & large laundry room on the main floor. Maytag XL Washer + Dryer also stay. Upper level features a large primary suite complete with its own bathroom & walk-in closet, two spacious bedrooms & a hallway bath. Lots of natural light throughout! Exterior features a spacious garage, RV parking, garden beds, Dog run, UGS, & decks perfect for entertaining. Ring Camera's & Hot Tub stay. Schedule your showing today!",stainless
49,"$1,485,000","9968 228th Ter NE, Redmond, WA 98053",https://www.zillow.com/homedetails/9968-228th-Ter-NE-Redmond-WA-98053/54701212_zpid/,4,"<abbr class=""list",3,"2,900",Salma Khan,425-883-6464,"John L. Scott, Inc.","Gorgeous two story on a large corner lot in sought after Redmond Ridge.This home has been exceptionally well maintained and features a formal living & dining room, office/den, huge loft, and 4 bed 2.5 bath including a primary suite w/5-piece bath & large walk-in closet. The kitchen is a cook's dream brand new w/quartz counters, stainless appliances, gas range, and large island. Enjoy gatherings in the generously sized family room with gas fireplace.Oversized 2-car garage. This absolutely stunning home comes w/brand new carpet & fresh interior paint. Highly rated Rosa Parks Elem, Timberline Middle, mins to downtown Redmond, freeway, trails & parks.",stainless
50,"$775,000","2415 288th St E, Roy, WA 98580",https://www.zillow.com/homedetails/2415-288th-St-E-Roy-WA-98580/49168405_zpid/,3,"<abbr class=""list",3,"1,785",Brad Harper,253-564-6211,CENTURY 21 North Homes Realty,"2 homes on 5 secluded private acres with Mtn Views. Stick built 3 bed/2.25 baths, open concept & vaulted ceilings, wood stove w/custom door, tons of natural light, king sized primary suite, 2 double sized closets, custom lighting and bathroom w/Bluetooth, large bedrooms w/ big closets, newly remodeled country kitchen, granite counters, custom lights, stainless appls & tons of storage. RV Parking, circle drive, new gravel & all fenced, large pasture below home, amazing outdoor living space, BBQ platform w/ professional grill, Edison lights, 4 sheds, large work shop and chicken coop. New well pump, water heater, engineered hardwood floors, lighting and paint.  2015 Single wide on own septic, shed, 2 bed/1 bath, large kitchen and living room.",stainless
51,"$499,900","3116 164th St SW APT 601, Lynnwood, WA 98087",https://www.zillow.com/homedetails/3116-164th-St-SW-APT-601-Lynnwood-WA-98087/72070999_zpid/,3,"<abbr class=""list",3,"1,397",Connie Kim,425-248-4999,Metro Seattle Properties,"Bright, modern 3-bedroom, 3-bathroom townhouse in fantastic Wildwood community! Rare end unit for extra  privacy. Large living room w/ open floor plan, shiny floors, lots of windows, cozy fireplace, balcony. Sunny kitchen w/ granite countertops, stainless-steel appliances, island, modern white cabinets, adjacent dining area. All-new flooring & light fixtures & blinds. Spacious upstairs master bedroom w/ en-suite bathroom. Nice-sized 2nd bed room & additional full-sized bathroom down the hall. Third room and bath on ground floor, perfect for office or guest room. Attached single-car garage + assigned parking spot. Community amenities include gym, pool, & hot tub. Excellent location near freeways, shopping, & restaurants. Ready for move-in!",stainless
52,"$1,250,000","12025 106th Ave NE, Kirkland, WA 98034",https://www.zillow.com/homedetails/12025-106th-Ave-NE-Kirkland-WA-98034/48880554_zpid/,4,"<abbr class=""list",3,"2,070",Chip Tilley,425-822-5100,Windermere Real Estate/East,"Impeccably remodeled home in Juanita. Great room on the main level, with big windows on three walls. New chef’s kitchen with custom-built cabinetry, quartz countertops, and stainless steel appliances. New front door, interior doors, and vinyl double-pane windows. New flooring throughout. Magnificent owner’s suite, with sumptuous en suite bathroom and huge closet. Lower level features double-size rec room; easy to divide into two rooms. Incredible outdoor entertaining spaces, including decks on both levels of the home. Flat, sunny backyard with big lawn and garden space. Parking pad for boats and RVs. Unbeatable location, within strolling distance of Juanita Beach Park and The Village at Totem Lake. Presented in absolute turn-key condition.",stainless
53,"$729,990","7236 Rixie Rd SE, Olympia, WA 98501",https://www.zillow.com/homedetails/7236-Rixie-Rd-SE-Olympia-WA-98501/49383752_zpid/,4,"<abbr class=""list",3,"2,670",Robert Luecke,425-284-1505,ShopProp Inc.,"A rare find! Beautiful custom built home on 1.86+acres in East Olympia. This stunning, move-in ready 4BD 2.75BA home has been meticulously well-maintained inside & out and offers plenty of space & privacy. Main level features a marble entryway, a Den or 4th bedroom, formal living w/ cathedral ceiling, formal dining room, family room, bathroom with shower & utility room. Gourmet kitchen comes with a huge island perfect for entertaining, granite countertops & stainless steel appliances. Upstairs you will find the bright and spacious master suite with a gorgeous 5pc master bath, 2 more good sized bedrooms & another full bath. Private patio and beautiful landscaping. Attached 3 car garage. Add'l shed/garage perfect for storage. Pre-inspected!",stainless
54,"$460,000","34100 Mountain Loop Hwy, Granite Falls, WA 98252",https://www.zillow.com/homedetails/34100-Mountain-Loop-Hwy-Granite-Falls-WA-98252/120774335_zpid/,1,"<abbr class=""list",1,640,Ellenore Buchanan,425-743-3775,CENTURY 21 North Homes Realty,"Motivated Seller! Mountain Loop Retreat, Country Living. Built on slab & during remodel Open Structure Inspected. Recently Remodeled and permitted Rambler with 1 Bedroom, 1 Bath Shower/Tub Combination plus Den, Eat in Kitchen, Living Room with new Wood burning Stove. Also includes electric wall heat. 2 Car Detached Carport, Private Well w/Pump House and extra storage. On Septic & Well so only utility would be Electric. Beautiful New Kitchen includes all Stainless Appliances, new Counter tops and Subway Tile Backsplash. Custom Ship Lap touches. New Wall to Wall Carpet and Tile Flooring. Huge Driveway suited for RV Parking with hookups and all your toys. Previous to remodel was used as a Rental. Enjoy local wildlife and a peaceful lifestyle.",stainless
55,"$365,000","231 Belmont Ave E UNIT 209, Seattle, WA 98102",https://www.zillow.com/homedetails/231-Belmont-Ave-E-UNIT-209-Seattle-WA-98102/80125207_zpid/,1,"<abbr class=""list",1,456,Stuart Vincent,206-527-5445,Windermere Real Estate Midtown,"Superb Location. A cozy pied-a-terre. Great 1 bedroom 1 bath unit in Belmont Lofts. Slab granite counters, undermount sink, stainless appliances. Hardwood floors, sleek marble bath, walk in closet. Fireplace. In unit washer dryer. Private balcony. New carpet in bedroom. Community Terrace. Secure building with garage parking and storage included. Walk score of 98 Transit score of 82. Bike score of 78. Urban living at its best.",stainless
56,"$349,900","2809 E 18th Ave, Spokane, WA 99223",https://www.zillow.com/homedetails/2809-E-18th-Ave-Spokane-WA-99223/23530170_zpid/,2, Multifamily home,1,912,Lee Arnold,801-574-4020,Keller Williams Spokane - Main,"Great investment rental on the  South Hill.? Check out this 2 bedroom/1 bath home with so much character. Clean and move-in ready, this home has new paint, new carpet and new stainless steel appliances. Enjoy evening on the covered porch, perfect for a swing! There’s plenty of room in oversized fenced backyard that has a deck for entertaining. Great loft space for a bedroom or home office. Great location, near shopping, restaurants and parks. Don’t miss your chance.",stainless
57,"$1,595,000","22 Country Club Dr SW APT C, Lakewood, WA 98498",https://www.zillow.com/homedetails/22-Country-Club-Dr-SW-APT-C-Lakewood-WA-98498/49223889_zpid/,3,"<abbr class=""list",3,"2,220",Michael Morrison,253-581-5100,Morrison House Sotheby's Intl,"The iconic Tacoma Country & Golf Club is situated on the shores of American Lake and is home to this luxury waterfront condo w/ the Golf Course right out your door.  A unique lifestyle, luxury living, sophisticated main level living w/ lower level attached garage, open-concept, lake views, western-facing & dock. Main level living w/ Owners suite with 5-piece attached bath, soak tub, walk-in shower & huge walk-in closet. Updated kitchen with stainless steel appliances. Lower level high end garage w/ epoxy and TV along with abundant storage. Full facility private Country Club 18 hole championship Golf Course, 50 meter pool, tennis court, gym, spa, and the clubhouse with dining, lounge and full menu of activities.  5 Member HOA includes dock.",stainless
58,"$1,145,000","440 Bradley Blvd #9, Richland, WA 99352",https://www.zillow.com/homedetails/440-Bradley-Blvd-9-Richland-WA-99352/85935945_zpid/,4, Condo,4,"3,310",Angela Heit,877-270-3726,Flat Listing Fee,"MLS# 253390 River Walk Village invites you to live everyday like it is a holiday on the shores of the Columbia River! This spacious 2 story condo is perfect for low maintenance living with memorable views from the private patio, balcony, and most windows. The main level has an open floor plan with hardwood floors throughout, with a living room with welcoming fireplace, and a kitchen with stainless steel appliances, large breakfast bar, wood cabinetry, granite counter-tops, full tile backsplash, pantry, and spacious dining area. 2 of the 4 bedrooms are master suits, one on each floor, with a fabulous river view, direct access to the patio or balcony, walk-in closets, dual sinks, tubs and tiled showers. The lower-level master suite includes a jetted tub and heated floors and towel rack. A spacious laundry room and ½ bath are discreetly located on the first floor. The second floor consists of a large open family room with surround sound, wet bar, and access to the balcony. Off the family room is set of double doors opening into spacious bedroom/office/gym. This room is designed to easily be customized to your taste. With all this living space, 3310SF, 4 rooms, 3.5 baths, 2 car garage you’ll be able to easily adapt to a changing life style whether its family, entertaining, working from home, or leisure. Come enjoy the miles of river  paths, parks, golf, marina, shopping, restaurants, and entertainment all within short distance. Commuters will like the easy access to interstate and 15 minute drive to the airport.",stainless
59,"$749,950","36301 50th Ave E, Eatonville, WA 98328",https://www.zillow.com/homedetails/36301-50th-Ave-E-Eatonville-WA-98328/49335502_zpid/,4,"<abbr class=""list",3,"2,950",Kris Hart,360-458-4200,John L. Scott/Yelm,"Plenty of room with this 4 bedroom rambler on 2.7 acres in the country. Peek a boo mountain view from front of home. Updated light and open kitchen w/beautiful granite counters, updated stainless steel appliances, custom soft close cupboards. Huge primary bedroom w/walk in closet & en suite full bath including whirlpool tub. Split bedroom floor plan, full main bath, bonus room off kitchen w/extra finished room that would work well for office/craft space, and half bath. Additional large, finished room with additional entrance from front deck could be used as 5th bedroom (4 bedroom septic). Detached garage wired for 220 includes shop with separate entrance and space for storage/office. Close to Hwy 7 for commutes, quick 10 min drive to town.",stainless
60,"$65,000","5404 NE 121st Ave UNIT 86, Vancouver, WA 98682",https://www.zillow.com/homedetails/5404-NE-121st-Ave-UNIT-86-Vancouver-WA-98682/23337259_zpid/,2,"<abbr class=""list",0,928,Sheri Evald,360-693-3336,Keller Williams-Premier Prtnrs,Fair Oaks Estates -- Senior Park 55+ -- 2 Bathroom -- NEW Windows -- NEW Flooring -- NEW Paint -- Stainless Refrigerator / Dishwasher / Microwave -- Primary Bedroom w/ Bathroom -- Laundry / Mud Room -- Heat Pump w/ AC --Ceiling Fans --  Deck -- Covered Carport -- Shed -- Close to Services,stainless
61,"$549,000","1211 S 12th St #32, Tacoma, WA 98405",https://www.zillow.com/homedetails/1211-S-12th-St-32-Tacoma-WA-98405/2067851138_zpid/,0,"<abbr class=""list",0,"2,446",Valerie Albright,253-472-2122,RE/MAX Northwest Realtors,"Stylish, 2,446 square foot, single level building in DT District of Tacoma & 1 block from Future Light Rail Station! Newly painted & professionally cleaned to be move in ready. Currently configured as a DUPLEX & COMMERCIAL BAKERY.  Neighborhood of 1950's brick buildings of both residential & commercial uses. Exceptional walk ability to restaurants, coffee shops, hospitals, grocery stores, UW & parks! There are 2 separate living areas each w/2 kitchens & 2 full baths. PLUS a 3rd space w/half bathroom, 4 commercial convection oven w/hooded exhaust, a single & triple commercial stainless sink areas w/FRP walling. This 3rd area has is a bonus storage room & large workspace area,  Two off-street parking spaces. New roof, siding &downspouts.",stainless
62,"$384,900","109 John St, Kelso, WA 98626",https://www.zillow.com/homedetails/109-John-St-Kelso-WA-98626/67030414_zpid/,3,"<abbr class=""list",1,"1,413",Trey Davis,360-425-3020,Coldwell Banker Bain,"Don't miss this updated home in Lexington! This 3 bed, 1 bath, 1413 sq ft home has a nice floor plan, living room w/ fireplace, kitchen, and adjacent dining room. Updates include new interior & exterior paint, flooring, stainless appliances, and more. Also has an attached 1-car garage, 2-car carport, shed, room for RV parking and extra vehicles, and fenced backyard. This home is fresh, clean, and ready to move in!",stainless
63,"$475,600","660 SW Sierra St, Camas, WA 98607",https://www.zillow.com/homedetails/660-SW-Sierra-St-Camas-WA-98607/23247052_zpid/,3, House,2,"1,250",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Camas, WA! The open concept in the kitchen and living room is perfect for comfortable living. Kitchen with an island, an eat-at-bar, appliances, and ample countertop space. The primary bedroom has hard floors, a walk-in closet and an en suite bathroom with a walk-in shower included. Venture into the backyard with a huge deck and yard for entertaining. Close to airport, restaurants, and stores!",stainless
64,"$565,900","10803 NE 105th St, Vancouver, WA 98662",https://www.zillow.com/homedetails/10803-NE-105th-St-Vancouver-WA-98662/121288846_zpid/,3, House,2,"2,480",Jeff Knipe,,Knipe Realty ERA Powered,"Welcome to the 3 bedroom, 2 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for living. Modern kitchen with an island bar, sleek appliances, granite countertops, and pantry space for supplies. The primary bedroom has carpet floors and a walk-in closet with an en suite bathroom with dual vanity sinks a single toilet room, and a walk-in shower. Venture into the backyard with a covered patio with some yard space. Ideal location to establishments!",stainless
65,"$412,000","2520 E 18th St, Vancouver, WA 98661",https://www.zillow.com/homedetails/2520-E-18th-St-Vancouver-WA-98661/23236746_zpid/,3, House,2,"1,294",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Vancouver, WA! Cozy up in your family room while warming up next to your fireplace. Open kitchen with appliances, countertop, and subway tile backsplash. The primary bedroom has carpeted floors, closet space, an en suite bathroom with a full bathtub. Other features are a laundry room. Venture into the backyard with a spacious patio and yard for entertaining. Close to stores, Clark college, and a medical center!",stainless
66,"$565,600","7510 NW 11th Ave, Vancouver, WA 98665",https://www.zillow.com/homedetails/7510-NW-11th-Ave-Vancouver-WA-98665/23260021_zpid/,3, House,3,"2,322",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2.5 bathroom home located in Vancouver, WA! Updated kitchen with a breakfast bar, sleek appliances, countertop, and pantry space. The primary bedroom has carpet floors with closet space, an en suite bathroom with a single toilet room, and a walk-in shower. The backyard will be your private oasis, with ample yard space, an upper deck, and a lower patio set for relaxation. Ideal location to transit lines, stores, and schools!",stainless
67,"$365,300","8910 NE 40th Pl, Vancouver, WA 98665",https://www.zillow.com/homedetails/8910-NE-40th-Pl-Vancouver-WA-98665/66650346_zpid/,2, Townhouse,3,"1,376",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 2 bedroom, 2.5 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for living. Kitchen with an island bar, sleek appliances, and granite tile countertops. The primary bedroom has carpet floors with vaulted ceilings with a walk-in closet. The primary bathroom has dual vanity sinks, and a full bathtub attached. Venture into the backyard with a patio set for privacy. Ideal location to establishments and local parks!",stainless
68,"$467,900","12715 NE 5th Ave, Vancouver, WA 98685",https://www.zillow.com/homedetails/12715-NE-5th-Ave-Vancouver-WA-98685/23294800_zpid/,3, House,2,"1,284",Jeff Knipe,,Knipe Realty ERA Powered,"Come and see the 3 bedroom, 2 bathroom home located in Vancouver, WA! Cozy up in your livingy room while warming up next to your fireplace. You will enjoy cooking in a kitchen with sleek appliances, a countertop, and pantry space. The primary bedroom has carpeted flooring an en suite bathroom with a walk-in shower equipped. The patio in the backyard will become your favorite spot to sip your coffee and enjoy a few quiet moments in the morning! Easy access to highways, stores, and schools!",stainless
69,"$689,200","117 W 37th St, Vancouver, WA 98660",https://www.zillow.com/homedetails/117-W-37th-St-Vancouver-WA-98660/23233077_zpid/,4, House,3,"2,548",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 4 bedroom, 3 bathroom home located in Vancouver, WA! Open concept living, dining, and kitchen make it easier for comfortable living. Updated kitchen with sleek appliances, tile countertops, and pantry space. The primary bedroom is spacious with vaulted ceilings with hard floors and closet space with an en suite bathroom with a skylight and a walk-in shower attached. The backyard is your private oasis, with a large patio and hot tub! Located near to parks, stores, and schools!",stainless
70,"$435,300","7410 NE 67th Ave, Vancouver, WA 98661",https://www.zillow.com/homedetails/7410-NE-67th-Ave-Vancouver-WA-98661/23268679_zpid/,3, House,2,"1,176",Jeff Knipe,,Knipe Realty ERA Powered,"Come take a look at the 3 bedroom, 2 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for comfortable living. The kitchen features appliances, countertops, and pantry space. The primary bedroom has laminate floors, closet space, and a half bath. Venture into the backyard with yard space for entertaining. Ideal location to parks, stores, and restaurants!",stainless
71,"$440,000","5539 Saint Charles Loop NE, Olympia, WA 98516",https://www.zillow.com/homedetails/5539-Saint-Charles-Loop-NE-Olympia-WA-98516/49397829_zpid/,3,"<abbr class=""list",2,"2,065",Garret Warrington,360-357-3336,RE/MAX Northwest Realtors,"Opportunity knocks!  One story 3-bedroom home on corner lot in Marvin Gardens, on .75 acre.   Formal living and dining room; free standing wood/pellet stove; convenient kitchen with center island; primary ensuite; popular split bedroom plan; two full baths. Desirable location, good bones - good investment potential! Close proximity to schools, shopping, freeway access, Woodlands Golf Course and Tolmie State Park. Being sold ""AS IS.""",stainless
72,"$475,600","660 SW Sierra St, Camas, WA 98607",https://www.zillow.com/homedetails/660-SW-Sierra-St-Camas-WA-98607/23247052_zpid/,3, House,2,"1,250",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Camas, WA! The open concept in the kitchen and living room is perfect for comfortable living. Kitchen with an island, an eat-at-bar, appliances, and ample countertop space. The primary bedroom has hard floors, a walk-in closet and an en suite bathroom with a walk-in shower included. Venture into the backyard with a huge deck and yard for entertaining. Close to airport, restaurants, and stores!",stainless
73,"$565,900","10803 NE 105th St, Vancouver, WA 98662",https://www.zillow.com/homedetails/10803-NE-105th-St-Vancouver-WA-98662/121288846_zpid/,3, House,2,"2,480",Jeff Knipe,,Knipe Realty ERA Powered,"Welcome to the 3 bedroom, 2 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for living. Modern kitchen with an island bar, sleek appliances, granite countertops, and pantry space for supplies. The primary bedroom has carpet floors and a walk-in closet with an en suite bathroom with dual vanity sinks a single toilet room, and a walk-in shower. Venture into the backyard with a covered patio with some yard space. Ideal location to establishments!",stainless
74,"$412,000","2520 E 18th St, Vancouver, WA 98661",https://www.zillow.com/homedetails/2520-E-18th-St-Vancouver-WA-98661/23236746_zpid/,3, House,2,"1,294",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Vancouver, WA! Cozy up in your family room while warming up next to your fireplace. Open kitchen with appliances, countertop, and subway tile backsplash. The primary bedroom has carpeted floors, closet space, an en suite bathroom with a full bathtub. Other features are a laundry room. Venture into the backyard with a spacious patio and yard for entertaining. Close to stores, Clark college, and a medical center!",stainless
